,Pearson Correlation,Absolute Correlation,P-values
Atp8b1,-0.03887028689251955,0.03887028689251955,0.006060463718437365
Arf3,-0.012493597230746431,0.012493597230746431,0.37786913171920217
Nf2,-0.019686687923419134,0.019686687923419134,0.1646455084578684
Golga4,0.03965416757108301,0.03965416757108301,0.0051121270642274395
Ptov1,-0.002858822885306691,0.002858822885306691,0.8400923179713498
Foxn2,-0.010699787255954836,0.010699787255954836,0.45012308331939493
Pllp,-0.0630897105076824,0.0630897105076824,8.299992072523105e-06
Rer1,0.0019271811435097384,0.0019271811435097384,0.8918054110600672
Cramp1l,-0.0021428382355073955,0.0021428382355073955,0.8797854952667394
Golt1b,0.0091081635351607,0.0091081635351607,0.5203115923320417
Dot1l,-0.011382426881847301,0.011382426881847301,0.42174659146031884
Copz1,-0.007172539052239043,0.007172539052239043,0.6126864445984452
Utp14a,0.02224878734699366,0.02224878734699366,0.11629696011410964
Rhbdf2,-0.021621977921883122,0.021621977921883122,0.12694710728352537
Ppp1r13b,0.029264236499294213,0.029264236499294213,0.038837479283296374
Ggct,0.018844528266024844,0.018844528266024844,0.18346554253995134
D11Wsu99e,0.06823573853091965,0.06823573853091965,1.4235335915361528e-06
Gnl3l,0.014107465654768097,0.014107465654768097,0.31937122231398635
Ufd1l,0.05890367988541108,0.05890367988541108,3.1682991584277937e-05
Ndufb6,0.012667914580701226,0.012667914580701226,0.37125018863972614
Cstf2,-0.00748796348348621,0.00748796348348621,0.5971482242567181
Pvrl1,-0.15070836549142413,0.15070836549142413,1.0387236576874661e-26
Cish,-0.10990586092449513,0.10990586092449513,7.212010938025231e-15
Mrpl55,-0.04378858477024913,0.04378858477024913,0.00198765905676783
Ccdc56,-0.09908035298246654,0.09908035298246654,2.3777277092400094e-12
Prdx1,0.054043830697700614,0.054043830697700614,0.00013498059543449382
Rnf40,0.010602982249043517,0.010602982249043517,0.4542329184258893
Gstm2,0.08650674984462638,0.08650674984462638,9.529741273043686e-10
Fam86,-0.03567896044011073,0.03567896044011073,0.01176840395922547
Nxf1,-0.0029621220278803905,0.0029621220278803905,0.8343965070138614
